
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SD7-502-195	3	ON External	20.000	ON	1013	29.900	60%	400x	10	ON fiber length	2.00	
Ch 2	Oxygen Sensor Spot, FTC (normal range)	umol/l	OFF	SD7-502-195	3	ON External	20.000	ON	1013	29.900	60%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	13.927	1024	100.000	20.950	50.117	21.679	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Ch 2	0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	13.948	1024	100.000	20.950	49.641	21.422	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	3	
Date:	7/21/2021	
			 	Oxygen	Oxygen			Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
7/21/2021	11:11:15	0.00		249.50	244.18	---	---	12.495	12.495	---	---	1023.17	54.325	12.495	---	---	23.076	23.046	---	---	182.803	173.583	---	---	5.459	5.791	---	---	
7/21/2021	11:11:16	1.07		249.45	244.16	---	---	12.495	12.495	---	---	1023.19	54.335	12.495	---	---	23.078	23.046	---	---	182.804	173.756	---	---	5.472	5.823	---	---	
7/21/2021	11:11:17	1.96		249.64	244.37	---	---	12.484	12.484	---	---	1023.17	54.346	12.484	---	---	23.074	23.041	---	---	182.819	173.564	---	---	5.462	5.852	---	---	
7/21/2021	11:11:18	2.85		249.53	244.54	---	---	12.488	12.488	---	---	1023.19	54.346	12.488	---	---	23.077	23.032	---	---	182.808	173.231	---	---	5.467	5.854	---	---	
7/21/2021	11:11:19	3.74		249.44	244.66	---	---	12.488	12.488	---	---	1023.17	54.335	12.488	---	---	23.081	23.026	---	---	182.795	172.909	---	---	5.460	5.845	---	---	
7/21/2021	11:11:20	4.71		249.26	244.74	---	---	12.488	12.488	---	---	1023.21	54.335	12.488	---	---	23.089	23.023	---	---	181.442	173.457	---	---	5.480	5.828	---	---	
7/21/2021	11:11:21	5.78		249.31	244.78	---	---	12.485	12.485	---	---	1023.20	54.346	12.485	---	---	23.088	23.022	---	---	180.339	173.152	---	---	5.477	5.831	---	---	
7/21/2021	11:11:22	6.71		249.65	244.75	---	---	12.488	12.488	---	---	1023.21	54.356	12.488	---	---	23.072	23.022	---	---	179.535	172.824	---	---	5.476	5.824	---	---	
7/21/2021	11:11:23	7.71		250.26	244.76	---	---	12.491	12.491	---	---	1023.20	54.356	12.491	---	---	23.043	23.021	---	---	180.416	172.368	---	---	5.464	5.813	---	---	
7/21/2021	11:11:24	8.80		249.69	244.75	---	---	12.491	12.491	---	---	1023.20	54.356	12.491	---	---	23.069	23.021	---	---	181.822	173.084	---	---	5.470	5.818	---	---	
7/21/2021	11:11:25	9.71		247.19	244.62	---	---	12.502	12.502	---	---	1023.22	54.356	12.502	---	---	23.179	23.023	---	---	183.501	173.948	---	---	5.467	5.807	---	---	
7/21/2021	11:11:26	10.71		243.29	244.20	---	---	12.502	12.502	---	---	1023.20	54.356	12.502	---	---	23.358	23.043	---	---	185.451	174.189	---	---	5.467	5.818	---	---	
